REFCAT;Suelo;Vulnerabilidad;year;floor;facadeL;CUSEC
4402204XG1740A;B;M31-PRE;1930;2;61,380000000000003;3002401010
4402401XG1740A;B;M34-PRE;1968;2;17,530000000000001;3002401010
4402402XG1740A;B;RC31-PRE;1972;2;29,920000000000002;3002401010
4402403XG1740A;B;M11-PRE;1900;2;13,340000000000000;3002401010
4402404XG1740A;B;RC31-LOW;0;2;25,030000000000001;3002401010
4402405XG1740A;B;RC31-PRE;1966;2;42,789999999999999;3002401010
4402406XG1740A;B;RC31-PRE;1960;2;58,750000000000000;3002401010
4402407XG1740A;B;M31-PRE;1920;1;25,649999999999999;3002401010
4402408XG1740A;B;M11-PRE;1890;1;11,560000000000000;3002401010
4402409XG1740A;B;M31-PRE;1900;2;53,670000000000002;3002401010
4402410XG1740A;B;RC31-PRE;1992;2;12,619999999999999;3002401010
4402411XG1740A;B;M11-PRE;1910;2;18,530000000000001;3002401010
4402412XG1740A;B;M11-PRE;1900;2;14,220000000000001;3002401010
4402413XG1740A;B;M34-PRE;1945;2;29,670000000000002;3002401010
4402414XG1740A;B;RC31-PRE;1960;3;38,219999999999999;3002401010
4402415XG1740A;B;M31-PRE;1940;1;22,879999999999999;3002401010
4402416XG1740A;B;M31-PRE;1940;2;15,400000000000000;3002401010
4402417XG1740A;B;M34-PRE;1950;3;22,039999999999999;3002401010
4402418XG1740A;B;RC31-PRE;1989;2;19,449999999999999;3002401010
4402419XG1740A;B;RC31-LOW;1945;2;24,840000000000000;3002401010
4402421XG1740A;B;M34-PRE;1955;3;30,629999999999999;3002401010
4402422XG1740A;B;M34-PRE;1965;2;32,270000000000003;3002401010
4402423XG1740A;B;RC31-PRE;1960;3;26,309999999999999;3002401010
4402501XG1740A;B;M34-PRE;1950;1;37,680000000000000;3002401010
4402502XG1740A;B;RC31-PRE;1990;2;33,340000000000003;3002401010
4402601XG1740A;B;M31-PRE;1920;1;41,820000000000000;3002401010
4402701XG1740A;B;RC31-PRE;1962;1;35,750000000000000;3002401010
4402702XG1740A;B;M34-PRE;1966;3;18,430000000000000;3002401010
4402703XG1740A;B;RC31-PRE;1958;3;31,120000000000001;3002401010
4402704XG1740A;B;RC31-PRE;1968;2;25,879999999999999;3002401010
4402705XG1740A;B;M34-PRE;1966;2;36,509999999999998;3002401010
5716618XG1751F;C;M31-PRE;1900;1;27,809999999999999;3002401015
5716619XG1751F;C;RC31-PRE;1972;3;8,350000000000000;3002401015
5716620XG1751F;C;M11-PRE;1900;1;20,930000000000000;3002401015
5716621XG1751F;C;M31-PRE;1940;1;4,060000000000000;3002401015
5716622XG1751F;C;M34-PRE;1900;1;23,930000000000000;3002401015
5716623XG1751F;C;M34-PRE;1970;2;27,500000000000000;3002401015
5716624XG1751F;C;M31-PRE;1915;1;43,920000000000002;3002401015
5716625XG1751F;C;M11-PRE;1910;2;27,530000000000001;3002401015
5716626XG1751F;C;RC31-PRE;1970;1;21,859999999999999;3002401015
5716627XG1751F;C;RC31-PRE;1982;5;19,719999999999999;3002401015
5716628XG1751F;C;RC31-PRE;1962;2;20,289999999999999;3002401015
5716629XG1751F;C;M31-PRE;1930;2;12,760000000000000;3002401015
5716630XG1751F;C;M11-PRE;1930;2;14,980000000000000;3002401015
5716631XG1751F;C;RC31-PRE;1968;1;3,410000000000000;3002401015
5717001XG1751F;C;M34-PRE;1953;2;19,690000000000001;3002401015
5717002XG1751F;C;RC31-PRE;1968;2;23,210000000000001;3002401015
5717003XG1751F;C;RC31-PRE;1960;2;34,490000000000002;3002401015
5717004XG1751F;C;M34-PRE;1953;2;38,810000000000002;3002401015
5717005XG1751F;C;RC31-PRE;1957;1;17,859999999999999;3002401015
5717006XG1751F;C;RC31-LOW;1921;1;9,420000000000000;3002401015
5717008XG1751F;C;RC31-PRE;1975;1;17,780000000000001;3002401015
5717009XG1751F;C;M31-PRE;1930;1;58,719999999999999;3002401015
6612809XG1761B;C;RC31-PRE;1975;2;74,209999999999994;3002402005
6612811XG1761B;C;RC31-PRE;1950;1;60,469999999999999;3002402005
6612825XG1761S;C;M34-PRE;1930;2;42,640000000000001;3002402005
6612827XG1761S;C;M34-PRE;1950;2;44,509999999999998;3002402005
6612830XG1761S;C;M31-PRE;1940;1;26,980000000000000;3002402005
6612831XG1761S;C;M31-PRE;1940;1;26,980000000000000;3002402005
6612832XG1761S;C;RC31-PRE;1966;2;40,460000000000001;3002402005
6612838XG1761B;C;RC31-PRE;1996;2;47,479999999999997;3002402005
6613112XG1761D;C;RC31-LOW;2002;1;66,250000000000000;3002402005
4698112XG1649H;C;M34-PRE;1978;6;63,299999999999997;3002401023
4698113XG1649H;C;RC31-LOW;2007;6;26,690000000000001;3002401023
4698501XG1649H;D;RC31-PRE;1981;6;31,640000000000001;3002401028
4698502XG1649H;D;RC31-PRE;1996;4;41,740000000000002;3002401028
4698503XG1649H;D;RC31-PRE;1990;5;40,539999999999999;3002401028
4699101XG1649H;C;M31-PRE;1935;2;26,160000000000000;3002401037
4699102XG1649H;C;M34-PRE;1958;2;17,670000000000002;3002401037
4699103XG1649H;C;M34-PRE;1958;2;5,430000000000000;3002401037
4699104XG1649H;C;RC31-LOW;2003;6;24,539999999999999;3002401037
4699108XG1649H;C;M34-PRE;1970;6;6,270000000000000;3002401037
4699114XG1649H;C;M31-PRE;1930;2;7,620000000000000;3002401037
4699115XG1649H;C;RC31-PRE;1970;2;14,789999999999999;3002401037
4699116XG1649H;C;M31-PRE;1930;2;7,240000000000000;3002401037
4699122XG1649H;C;M31-PRE;1930;2;18,680000000000000;3002401037
4699123XG1649H;C;M11-PRE;1920;2;17,710000000000001;3002401037
4699124XG1649H;C;RC31-LOW;2001;5;64,750000000000000;3002401037
4699125XG1649H;C;RC31-LOW;2008;6;34,740000000000002;3002401037
4699601XG1649H;D;RC31-LOW;2000;5;106,450000000000003;3002401036
4700001XG1740B;C;RC31-LOW;2014;6;77,090000000000003;3002401028
4700002XG1740B;C;M34-PRE;1940;1;38,670000000000002;3002401028
4700003XG1740B;C;M34-PRE;1950;2;32,799999999999997;3002401028
4700004XG1740B;C;M34-PRE;1950;2;24,149999999999999;3002401028
4700005XG1740B;C;RC31-LOW;1998;3;26,500000000000000;3002401028
4700006XG1740B;C;M31-PRE;1940;1;29,930000000000000;3002401028
4700007XG1740B;C;M34-PRE;1960;1;19,359999999999999;3002401028
4700008XG1740B;C;M34-PRE;2002;2;18,329999999999998;3002401028
4700009XG1740B;C;RC31-PRE;1987;5;60,219999999999999;3002401028
4700011XG1740B;C;M34-PRE;1967;5;24,870000000000001;3002401028
4700012XG1740B;C;RC31-PRE;1965;5;19,170000000000002;3002401028
4700013XG1740B;C;RC31-PRE;1988;7;158,180000000000007;3002401028
4700014XG1740B;C;RC31-PRE;1986;7;177,599999999999994;3002401028
4810103XG1741B;D;M31-PRE;1940;1;9,250000000000000;3002401001
4810104XG1741B;D;M31-PRE;1940;1;3,680000000000000;3002401001
4810105XG1741B;D;M11-PRE;1920;1;30,430000000000000;3002401001
4810106XG1741B;D;M11-PRE;1850;2;52,159999999999997;3002401001
4810107XG1741B;D;M31-PRE;1890;4;34,210000000000001;3002401001
4810108XG1741B;D;M11-PRE;1890;3;33,960000000000001;3002401001
4810109XG1741B;D;M11-PRE;1850;3;104,450000000000003;3002401001
4810110XG1741B;D;M31-PRE;1850;3;44,409999999999997;3002401001
4810111XG1741B;D;M11-PRE;1850;2;31,020000000000000;3002401001
4810112XG1741B;C;M11-PRE;1850;1;16,390000000000001;3002401001
4810113XG1741B;C;M34-PRE;1950;2;50,750000000000000;3002401001
4810114XG1741B;C;RC31-PRE;1950;1;16,039999999999999;3002401001
4810115XG1741B;D;RC31-LOW;2001;2;19,340000000000000;3002401001
4810401XG1741B;D;RC31-PRE;1989;4;67,739999999999995;3002401002
4810402XG1741B;D;M11-PRE;1900;4;94,420000000000002;3002401002
4810403XG1741B;D;M31-PRE;1905;3;7,760000000000000;3002401002
4810404XG1741B;D;RC31-PRE;1991;4;25,300000000000001;3002401002
4810405XG1741B;D;RC31-LOW;1910;4;18,649999999999999;3002401002
4810406XG1741B;D;RC31-PRE;1960;3;17,390000000000001;3002401002
4810407XG1741B;D;RC31-PRE;1967;3;23,500000000000000;3002401002
4810408XG1741B;D;M31-PRE;1940;3;12,160000000000000;3002401002
4810409XG1741B;D;RC31-LOW;1997;4;31,750000000000000;3002401002
4811101XG1741B;C;RC31-PRE;1975;3;21,010000000000002;3002401001
4811102XG1741B;C;M31-PRE;1900;2;10,010000000000000;3002401001
4811103XG1741B;C;M31-PRE;1920;2;22,440000000000001;3002401001
4811104XG1741B;C;M31-PRE;1900;2;33,659999999999997;3002401001
4811105XG1741B;C;M34-PRE;1970;3;51,710000000000001;3002401001
4811201XG1741B;C;M11-PRE;1920;1;30,359999999999999;3002401001
4811202XG1741B;C;M34-PRE;1920;1;18,940000000000001;3002401001
4811203XG1741B;C;M31-PRE;1920;1;4,280000000000000;3002401001
4811204XG1741B;C;RC31-PRE;1975;2;27,530000000000001;3002401001
4811205XG1741B;C;M31-PRE;1920;2;24,960000000000001;3002401001
5117201XG1751E;C;RC31-PRE;1970;2;47,189999999999998;3002401017
5117202XG1751E;C;M11-PRE;1910;1;18,719999999999999;3002401017
5117301XG1751E;C;M11-PRE;1910;1;8,250000000000000;3002401017
5117302XG1751E;C;M31-PRE;1920;1;28,140000000000001;3002401017
5117401XG1751E;C;M31-PRE;1930;1;15,869999999999999;3002401016
5117402XG1751E;C;RC31-PRE;1979;1;17,969999999999999;3002401016
5117501XG1751E;C;M31-PRE;1910;1;20,129999999999999;3002401016
5117502XG1751E;C;M31-PRE;1940;2;49,509999999999998;3002401016
5117601XG1751E;C;M31-PRE;1920;2;13,580000000000000;3002401016
5117602XG1751E;C;M31-PRE;1910;2;21,590000000000000;3002401016
5117603XG1751E;C;M31-PRE;1910;1;14,560000000000000;3002401016
5117604XG1751E;C;M31-PRE;1910;1;15,230000000000000;3002401016
5117605XG1751E;C;M34-PRE;1960;2;50,899999999999999;3002401016
5117606XG1751E;C;M11-PRE;1920;1;18,980000000000000;3002401016
5117607XG1751E;C;M11-PRE;1920;1;4,800000000000000;3002401016
5117608XG1751E;C;M31-PRE;1920;1;8,949999999999999;3002401016
5117701XG1751E;C;M31-PRE;1960;2;31,340000000000000;3002401017
5117702XG1751E;C;M31-PRE;1940;1;20,469999999999999;3002401017
5117703XG1751E;C;M34-PRE;1930;1;34,090000000000003;3002401017
5117704XG1751E;C;RC31-PRE;1950;1;13,440000000000000;3002401017
5117801XG1751E;C;M31-PRE;1900;1;19,520000000000000;3002401017
5117802XG1751E;C;RC31-PRE;1968;2;16,090000000000000;3002401017
5117803XG1751E;C;M31-PRE;1900;1;21,780000000000001;3002401017
5117901XG1751E;C;RC31-PRE;1974;1;49,390000000000001;3002401017
5117902XG1751E;C;M31-PRE;1920;1;21,530000000000001;3002401017
5117903XG1751E;C;M31-PRE;1930;2;9,560000000000000;3002401017
5117904XG1751E;C;M31-PRE;1920;1;10,810000000000000;3002401017
5117905XG1751E;C;M31-PRE;1920;2;14,880000000000001;3002401017
5117906XG1751E;C;M11-PRE;1910;1;14,160000000000000;3002401017
5117907XG1751E;C;M31-PRE;1930;1;20,039999999999999;3002401017
5118001XG1751G;C;M34-PRE;1930;1;52,430000000000000;3002401017
5118002XG1751G;C;M31-PRE;1940;1;28,719999999999999;3002401017
4606205XG1740F;C;M31-PRE;1940;3;10,869999999999999;3002401005
4606206XG1740F;C;M34-PRE;1940;3;8,160000000000000;3002401005
4606207XG1740F;C;M34-PRE;1940;3;27,559999999999999;3002401005
4606208XG1740F;C;RC31-PRE;1978;4;36,810000000000002;3002401005
4606209XG1740F;C;RC31-PRE;1960;4;7,100000000000000;3002401005
4916921XG1741F;C;M34-PRE;1950;2;20,410000000000000;3002401018
4917001XG1741F;B;RC31-PRE;1970;2;24,350000000000001;3002401018
4917002XG1741F;B;RC31-PRE;1988;2;14,449999999999999;3002401018
4917004XG1741F;B;M31-PRE;1940;1;25,600000000000001;3002401018
4917201XG1741F;B;M31-PRE;1930;2;30,379999999999999;3002401018
4917202XG1741F;C;M31-PRE;1930;1;29,840000000000000;3002401018
4917203XG1741F;C;M31-PRE;1930;2;13,800000000000001;3002401018
4917204XG1741F;C;RC31-PRE;1960;3;26,620000000000001;3002401018
4917205XG1741F;C;RC31-LOW;2010;2;15,150000000000000;3002401018
4917206XG1741F;C;M31-PRE;1930;2;10,300000000000001;3002401018
4917207XG1741F;C;M31-PRE;1930;3;27,120000000000001;3002401018
4917208XG1741F;C;M31-PRE;1930;2;16,620000000000001;3002401018
4917209XG1741F;C;RC31-PRE;1960;2;28,840000000000000;3002401018
4917210XG1741F;C;M34-PRE;1960;2;8,300000000000001;3002401018
4917211XG1741F;C;M31-PRE;1930;2;19,809999999999999;3002401018
4917212XG1741F;C;M31-PRE;1930;3;14,789999999999999;3002401018
4917213XG1741F;C;M31-PRE;1930;2;26,809999999999999;3002401018
4917214XG1741F;C;M31-PRE;1930;2;14,789999999999999;3002401018
4917215XG1741F;C;M31-PRE;1930;2;5,100000000000000;3002401018
4917216XG1741F;B;M31-PRE;1930;2;13,130000000000001;3002401018
4917217XG1741F;B;M34-PRE;1970;2;7,860000000000000;3002401018
4917218XG1741F;C;M34-PRE;1930;3;40,500000000000000;3002401018
4917219XG1741F;B;RC31-PRE;1993;3;33,079999999999998;3002401018
4917220XG1741F;B;M31-PRE;1930;2;37,630000000000003;3002401018
4917221XG1741F;B;M31-PRE;1940;3;20,699999999999999;3002401018
5012805XG1751A;C;RC31-PRE;1974;7;66,480000000000004;3002401002
5012806XG1751A;C;RC31-LOW;2003;5;72,469999999999999;3002401002
5012809XG1751A;C;RC31-PRE;1960;3;23,270000000000000;3002401002
5012815XG1751A;C;M11-PRE;1900;2;26,770000000000000;3002401002
5012816XG1751A;C;M11-PRE;1900;2;14,710000000000001;3002401002
5014402XG1751C;C;RC31-PRE;1971;6;24,000000000000000;3002401017
5014403XG1751C;C;RC31-PRE;1981;6;39,289999999999999;3002401017
5014404XG1751C;C;M31-PRE;1920;2;9,810000000000000;3002401017
5014405XG1751C;D;RC31-PRE;1965;2;10,390000000000001;3002401017
5014406XG1751C;D;M34-PRE;1965;2;18,160000000000000;3002401017
5014407XG1751C;D;M31-PRE;1920;2;23,640000000000001;3002401017
5014410XG1751C;D;RC31-LOW;2007;6;85,799999999999997;3002401017
5015001XG1751E;C;M31-PRE;1920;3;23,280000000000001;3002401017
5015002XG1751E;C;M11-PRE;1910;2;16,250000000000000;3002401017
5015003XG1751E;C;M31-PRE;1910;2;23,309999999999999;3002401017
5015004XG1751E;C;M31-PRE;1910;2;10,699999999999999;3002401017
5015005XG1751E;C;M31-PRE;1935;2;8,440000000000000;3002401017
5015006XG1751E;C;RC31-PRE;1942;3;6,210000000000000;3002401017
5015007XG1751E;C;M11-PRE;1920;2;9,609999999999999;3002401017
5015008XG1751E;C;M34-PRE;1950;3;24,809999999999999;3002401017
5015009XG1751E;C;RC31-PRE;1968;3;24,129999999999999;3002401017
5015010XG1751E;C;M31-PRE;1930;3;181,000000000000000;3002401017
5015011XG1751E;C;M31-PRE;1930;2;30,590000000000000;3002401017
5015012XG1751E;C;M31-PRE;1925;1;34,229999999999997;3002401017
5015013XG1751E;C;M11-PRE;1920;2;7,880000000000000;3002401017
5207113XG1750E;C;RC31-PRE;1984;5;28,800000000000001;3002401003
5207114XG1750E;C;M34-PRE;1965;2;22,059999999999999;3002401003
5207115XG1750E;C;RC31-PRE;1980;3;36,979999999999997;3002401003
5207116XG1750E;C;RC31-PRE;1960;3;67,890000000000001;3002401003
5207117XG1750E;C;RC31-PRE;1979;6;46,009999999999998;3002401003
5207118XG1750E;C;M34-PRE;1960;3;40,930000000000000;3002401003
5207119XG1750E;C;RC31-PRE;1975;4;21,969999999999999;3002401003
5207120XG1750E;C;RC31-PRE;1978;5;15,710000000000001;3002401003
5208407XG1750G;C;RC31-LOW;2009;4;150,219999999999999;3002401026
5208502XG1750G;C;M31-PRE;1940;2;49,420000000000002;3002401026
5208503XG1750G;C;RC31-PRE;1978;3;54,680000000000000;3002401026
5208901XG1750G;C;RC31-LOW;1900;5;149,180000000000007;3002401026
5208902XG1750G;C;RC31-LOW;1998;10;114,939999999999998;3002401026
5208908XG1750G;C;M31-PRE;1940;3;30,440000000000001;3002401026
5208909XG1750G;C;M34-PRE;1900;1;23,390000000000001;3002401026
5208910XG1750G;C;M31-PRE;1900;2;19,320000000000000;3002401026
5208911XG1750G;C;RC31-PRE;1960;2;17,170000000000002;3002401026
5208912XG1750G;C;RC31-PRE;1960;3;21,100000000000001;3002401026
5212001XG1751A;D;RC31-PRE;1992;5;107,040000000000006;3002401033
5212003XG1751A;D;RC31-LOW;1998;5;63,030000000000001;3002401033
5212006XG1751A;D;M31-PRE;1930;1;192,310000000000002;3002401033
5212007XG1751A;D;RC31-LOW;1999;5;77,959999999999994;3002401033
5212013XG1751A;D;RC31-LOW;1998;5;33,600000000000001;3002401033
5212014XG1751A;D;RC31-PRE;1984;3;33,030000000000001;3002401033
5212015XG1751A;D;M34-PRE;2013;5;11,500000000000000;3002401033
3280104XG1638S;C;M11-PRE;1908;1;65,739999999999995;3002402028
3280105XG1637N;C;RC31-PRE;1973;1;75,049999999999997;3002402028
3283005XG1638C;C;RC31-PRE;1960;1;155,689999999999998;3002402028
3283006XG1638C;C;M31-PRE;1940;1;29,949999999999999;3002402028
3283007XG1638C;C;M34-PRE;1970;1;59,270000000000003;3002402028
3283009XG1638C;B;M34-PRE;1960;1;54,890000000000001;3002402028
3283010XG1638C;C;RC31-PRE;1975;1;13,380000000000001;3002402028
3283011XG1638C;C;M34-PRE;1940;1;117,739999999999995;3002402028
3283012XG1638C;C;M34-PRE;1960;1;92,849999999999994;3002402028
3283014XG1638C;B;RC31-PRE;1982;2;123,099999999999994;3002402028
3283016XG1638C;C;M31-PRE;1940;2;329,730000000000018;3002402028
3283017XG1638C;C;M31-PRE;1940;1;234,379999999999995;3002402028
3283018XG1638C;C;M31-PRE;1940;1;107,159999999999997;3002402028
3283019XG1638C;B;M31-PRE;1940;1;26,940000000000001;3002402028
3283020XG1638C;B;RC31-PRE;1984;1;109,099999999999994;3002402028
3283022XG1638C;C;M34-PRE;1960;1;43,259999999999998;3002402028
3379309XG1637G;C;RC31-PRE;1973;2;100,680000000000007;3002402028
3379311XG1637N;C;RC31-PRE;1992;1;266,069999999999993;3002402028
3379312XG1638S;C;RC31-LOW;1998;1;56,020000000000003;3002402013
3385601XG1638N;C;RC31-LOW;1999;1;205,409999999999997;3002402028
3385602XG1638N;C;RC31-PRE;1995;2;357,850000000000023;3002402028
3385603XG1638N;C;RC31-PRE;1995;2;195,740000000000009;3002402028
3483801XG1638S;C;RC31-LOW;1999;1;148,770000000000010;3002402028
3483802XG1638S;C;RC31-PRE;1982;1;75,840000000000003;3002402028
3483803XG1638S;C;RC31-PRE;1982;2;158,710000000000008;3002402028
3484201XG1638S;C;RC31-PRE;1995;1;187,680000000000007;3002402028
3484202XG1638S;C;RC31-LOW;1999;1;98,480000000000004;3002402028
3582902XG1638B;C;RC31-PRE;1974;1;70,040000000000006;3002402028
3582903XG1638B;C;RC31-PRE;1974;1;80,060000000000002;3002402028
3582904XG1638B;C;RC31-LOW;2008;2;223,419999999999987;3002402028
3582905XG1638B;C;RC31-PRE;1970;1;10,949999999999999;3002402028
3582906XG1638B;C;RC31-LOW;2002;2;147,469999999999999;3002402028
3584101XG1638S;C;RC31-PRE;1974;2;281,209999999999980;3002402028
3584102XG1638S;C;RC31-PRE;1979;2;226,120000000000005;3002402028
3584201XG1638N;C;RC31-PRE;1995;2;127,909999999999997;3002402028
3584202XG1638N;C;RC31-PRE;1995;1;18,059999999999999;3002402028
3584203XG1638N;C;RC31-PRE;1995;1;93,469999999999999;3002402028
3584204XG1638N;C;RC31-LOW;2012;1;202,759999999999991;3002402028
3584205XG1638N;C;RC31-PRE;1995;1;18,149999999999999;3002402028
3585001XG1638F;C;RC31-PRE;1970;2;139,840000000000003;3002402028
3585003XG1638F;C;RC31-PRE;1970;1;104,790000000000006;3002402028
3585004XG1638F;C;RC31-PRE;1972;2;198,189999999999998;3002402028
3585006XG1638F;C;M34-PRE;1964;2;256,370000000000005;3002402028
3585007XG1638F;C;RC31-PRE;1965;1;103,200000000000003;3002402028
3585008XG1638F;C;RC31-PRE;1970;1;42,520000000000003;3002402028
3585009XG1638F;C;RC31-PRE;1975;1;57,799999999999997;3002402028
3585010XG1638F;C;RC31-PRE;1982;1;93,109999999999999;3002402028
3585012XG1638F;C;RC31-PRE;1968;3;96,120000000000005;3002402028
3585013XG1638F;C;RC31-PRE;1965;2;237,210000000000008;3002402028
3585015XG1638F;C;M34-PRE;1960;3;156,270000000000010;3002402028
3585016XG1638F;C;M34-PRE;1960;1;20,559999999999999;3002402028
3585018XG1638F;C;RC31-PRE;1982;6;164,360000000000014;3002402028
3585020XG1638F;C;RC31-PRE;1970;2;153,229999999999990;3002402028
3585022XG1638F;C;RC31-LOW;1998;1;140,020000000000010;3002402028
3585023XG1638F;C;RC31-PRE;1978;1;29,730000000000000;3002402028
3585024XG1638F;C;RC31-PRE;1975;2;152,520000000000010;3002402028
3585045XG1638F;C;RC31-PRE;1965;1;119,060000000000002;3002402028
3585048XG1638F;C;RC31-PRE;1960;1;80,269999999999996;3002402028
3585050XG1638F;C;RC31-LOW;2006;3;186,860000000000014;3002402028
3585051XG1638F;C;RC31-LOW;2007;1;146,490000000000009;3002402028
3585052XG1638F;C;RC31-PRE;1975;1;36,420000000000002;3002402028
3585201XG1638N;C;RC31-LOW;1999;2;122,469999999999999;3002402028
3585202XG1638N;C;RC31-PRE;1970;1;122,969999999999999;3002402028
3585203XG1638N;C;RC31-LOW;1998;1;82,379999999999995;3002402028
3681902XG1638B;C;RC31-LOW;2009;1;293,259999999999991;3002402028
3681903XG1638B;C;RC31-LOW;2006;1;273,819999999999993;3002402028
3681904XG1638B;C;RC31-LOW;2007;1;86,489999999999995;3002402028
3585046XG1638F;C;RC31-PRE;1965;1;46,020000000000003;3002402028
3683001XG1638D;C;RC31-LOW;1999;1;323,939999999999998;3002402028
3683002XG1638D;C;RC31-PRE;1977;1;58,469999999999999;3002402028
3683003XG1638D;C;RC31-PRE;1977;1;29,780000000000001;3002402028
3683004XG1638D;C;RC31-PRE;1977;1;28,920000000000002;3002402028
3683005XG1638D;C;RC31-PRE;1977;1;29,210000000000001;3002402028
3683006XG1638D;C;RC31-PRE;1977;1;29,460000000000001;3002402028
3683007XG1638D;C;RC31-PRE;1977;1;70,060000000000002;3002402028
3683008XG1638D;C;RC31-PRE;1976;1;116,430000000000007;3002402028
3782401XG1638D;C;RC31-PRE;1986;3;254,770000000000010;3002402028
3785002XG1638F;C;RC31-LOW;2000;2;210,560000000000002;3002402028
3788401XG1638H;C;RC31-PRE;1968;2;39,000000000000000;3002401031
3788402XG1638H;C;M34-PRE;1968;2;51,799999999999997;3002401031
3788403XG1638H;C;M34-PRE;1968;2;50,509999999999998;3002401031
3788404XG1638H;C;RC31-PRE;1992;2;34,590000000000003;3002401031
3788405XG1638H;C;RC31-PRE;1991;2;52,299999999999997;3002401031
3821839XG1731N;C;M34-PRE;1959;2;65,280000000000001;3002401018
3883302XG1638D;C;RC31-LOW;2005;2;121,079999999999998;3002402028
3883304XG1638D;C;RC31-LOW;1999;1;104,780000000000001;3002402028
3884601XG1638D;C;RC31-LOW;2008;2;217,840000000000003;3002402028
3884602XG1638D;C;RC31-LOW;2011;1;84,209999999999994;3002402028
3886001XG1638F;C;RC31-PRE;1975;2;190,099999999999994;3002402028
3886003XG1638F;C;RC31-PRE;1995;3;364,769999999999982;3002402028
3886004XG1630F;C;RC31-PRE;1995;1;122,510000000000005;3002402028
