252	-1.71182	37.65120	3379312XG1638S	1	1998	RC31-LOW-L	56.02	3002402013
253	-1.71691	37.65401	3385601XG1638N	1	1999	RC31-LOW-L	205.41	3002402028
254	-1.71663	37.65458	3385602XG1638N	2	1995	RC31-PRE-L	357.85	3002402028
255	-1.71622	37.65518	3385603XG1638N	2	1995	RC31-PRE-L	195.74	3002402028
256	-1.71551	37.65303	3483801XG1638S	1	1999	RC31-LOW-L	148.77	3002402028
257	-1.71527	37.65317	3483802XG1638S	1	1982	RC31-PRE-L	75.84	3002402028
258	-1.71514	37.65336	3483803XG1638S	2	1982	RC31-PRE-L	158.71	3002402028
259	-1.71553	37.65429	3484201XG1638S	1	1995	RC31-PRE-L	187.68	3002402028
260	-1.71511	37.65458	3484202XG1638S	1	1999	RC31-LOW-L	98.48	3002402028
261	-1.71342	37.65254	3582902XG1638B	1	1974	RC31-PRE-L	70.04	3002402028
262	-1.71327	37.65244	3582903XG1638B	1	1974	RC31-PRE-L	80.06	3002402028
263	-1.71415	37.65243	3582904XG1638B	2	2008	RC31-LOW-L	223.42	3002402028
264	-1.71377	37.65179	3582905XG1638B	1	1970	RC31-PRE-L	10.95	3002402028
265	-1.71454	37.65223	3582906XG1638B	2	2002	RC31-LOW-L	147.47	3002402028
266	-1.71476	37.65369	3584101XG1638S	2	1974	RC31-PRE-L	281.21	3002402028
267	-1.71422	37.65427	3584102XG1638S	2	1979	RC31-PRE-L	226.12	3002402028
268	-1.71397	37.65451	3584201XG1638N	2	1995	RC31-PRE-L	127.91	3002402028
269	-1.71388	37.65463	3584202XG1638N	1	1995	RC31-PRE-L	18.06	3002402028
270	-1.71375	37.65476	3584203XG1638N	1	1995	RC31-PRE-L	93.47	3002402028
271	-1.71328	37.65493	3584204XG1638N	1	2012	RC31-LOW-L	202.76	3002402028
272	-1.71382	37.65469	3584205XG1638N	1	1995	RC31-PRE-L	18.15	3002402028
273	-1.71171	37.65765	3585001XG1638F	2	1970	RC31-PRE-L	139.84	3002402028
274	-1.71101	37.65697	3585003XG1638F	1	1970	RC31-PRE-L	104.79	3002402028
275	-1.71137	37.65686	3585004XG1638F	2	1972	RC31-PRE-L	198.19	3002402028
276	-1.71248	37.65692	3585006XG1638F	2	1964	M34-PRE-L	256.37	3002402028
277	-1.71242	37.65736	3585007XG1638F	1	1965	RC31-PRE-L	103.20	3002402028
278	-1.71229	37.65758	3585008XG1638F	1	1970	RC31-PRE-L	42.52	3002402028
279	-1.71174	37.65742	3585009XG1638F	1	1975	RC31-PRE-L	57.80	3002402028
280	-1.71150	37.65651	3585010XG1638F	1	1982	RC31-PRE-L	93.11	3002402028
281	-1.71199	37.65632	3585012XG1638F	3	1968	RC31-PRE-L	96.12	3002402028
282	-1.71229	37.65629	3585013XG1638F	2	1965	RC31-PRE-L	237.21	3002402028
283	-1.71304	37.65674	3585015XG1638F	3	1960	M34-PRE-M	156.27	3002402028
284	-1.71262	37.65624	3585016XG1638F	1	1960	M34-PRE-L	20.56	3002402028
285	-1.71402	37.65669	3585018XG1638F	6	1982	RC31-PRE-M	164.36	3002402028
286	-1.71369	37.65598	3585020XG1638F	2	1970	RC31-PRE-L	153.23	3002402028
287	-1.71420	37.65622	3585022XG1638F	1	1998	RC31-LOW-L	140.02	3002402028
288	-1.71443	37.65625	3585023XG1638F	1	1978	RC31-PRE-L	29.73	3002402028
289	-1.71468	37.65641	3585024XG1638F	2	1975	RC31-PRE-L	152.52	3002402028
290	-1.71360	37.65762	3585045XG1638F	1	1965	RC31-PRE-L	119.06	3002402028
291	-1.71319	37.65747	3585048XG1638F	1	1960	RC31-PRE-L	80.27	3002402028
292	-1.71261	37.65590	3585050XG1638F	3	2006	RC31-LOW-L	186.86	3002402028
293	-1.71308	37.65624	3585051XG1638F	1	2007	RC31-LOW-L	146.49	3002402028
294	-1.71207	37.65763	3585052XG1638F	1	1975	RC31-PRE-L	36.42	3002402028
295	-1.71458	37.65500	3585201XG1638N	2	1999	RC31-LOW-L	122.47	3002402028
296	-1.71433	37.65536	3585202XG1638N	1	1970	RC31-PRE-L	122.97	3002402028
297	-1.71411	37.65556	3585203XG1638N	1	1998	RC31-LOW-L	82.38	3002402028
298	-1.71250	37.65184	3681902XG1638B	1	2009	RC31-LOW-L	293.26	3002402028
299	-1.71285	37.65159	3681903XG1638B	1	2006	RC31-LOW-L	273.82	3002402028
300	-1.71330	37.65143	3681904XG1638B	1	2007	RC31-LOW-L	86.49	3002402028
301	-1.71344	37.65752	3585046XG1638F	1	1965	RC31-PRE-L	46.02	3002402028
302	-1.71299	37.65343	3683001XG1638D	1	1999	RC31-LOW-L	323.94	3002402028
303	-1.71295	37.65275	3683002XG1638D	1	1977	RC31-PRE-L	58.47	3002402028
304	-1.71304	37.65285	3683003XG1638D	1	1977	RC31-PRE-L	29.78	3002402028
305	-1.71316	37.65293	3683004XG1638D	1	1977	RC31-PRE-L	28.92	3002402028
306	-1.71329	37.65302	3683005XG1638D	1	1977	RC31-PRE-L	29.21	3002402028
307	-1.71342	37.65310	3683006XG1638D	1	1977	RC31-PRE-L	29.46	3002402028
308	-1.71355	37.65319	3683007XG1638D	1	1977	RC31-PRE-L	70.06	3002402028
309	-1.71370	37.65329	3683008XG1638D	1	1976	RC31-PRE-L	116.43	3002402028
310	-1.71133	37.65296	3782401XG1638D	3	1986	RC31-PRE-L	254.77	3002402028
311	-1.71172	37.65432	3785002XG1638F	2	2000	RC31-LOW-L	210.56	3002402028
